field_1,id,date,price,bedrooms,bathrooms,sqft_livin,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basem,yr_built,yr_renovat,zipcode,lat,long,sqft_liv_1,sqft_lot15,bed_to_bat,has_baseme,water_dist
17114,4337600005,2/3/2015,153000,2,1,710,9000,1,0,0,5,6,710,0,1943,0,98166,47.4811,-122.339,1230,9000,2,0,1.043487357
21352,9533100285,6/30/2014,2070000,4,3.75,4350,7965,2,0,0,3,10,4350,0,2013,0,98004,47.6289,-122.205,2190,8557,1.066666667,0,1.043559835
11038,4039300810,11/17/2014,427000,3,1,1200,5252,1,0,0,3,7,1200,0,1962,0,98007,47.6075,-122.134,1800,7920,3,0,1.043684126
9330,4364200015,1/9/2015,335000,2,1.5,1170,5248,1,0,0,5,6,1170,0,1941,0,98126,47.5318,-122.374,1170,5120,1.333333333,0,1.043756162
2020,534000075,5/6/2014,329350,2,1,720,6687,1,0,0,3,6,720,0,1942,0,98117,47.7001,-122.362,840,6687,2,0,1.044041686
3936,263000291,9/4/2014,433500,3,1.75,1540,9450,1,0,0,4,6,1040,500,1919,0,98103,47.6985,-122.348,1200,5400,1.714285714,1,1.044225348
5805,263000280,12/2/2014,450000,3,2,1150,4500,1.5,0,0,3,7,1150,0,1917,1991,98103,47.6985,-122.348,1230,5400,1.5,0,1.044225348
18039,8714600145,4/1/2015,540000,2,1.75,1240,4120,1,0,0,4,7,890,350,1906,0,98105,47.6689,-122.314,1640,3740,1.142857143,1,1.044244911
1658,9126101740,12/4/2014,490000,8,5,2800,2580,2,0,0,3,8,1880,920,1997,0,98122,47.6086,-122.303,1800,2580,1.6,1,1.044253789
7880,9268200348,10/28/2014,439000,5,2,2610,5009,1,0,0,3,7,1710,900,1988,0,98117,47.6969,-122.366,1600,5040,2.5,1,1.044406617
9711,2568300045,6/25/2014,305000,6,2,1900,8240,1,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,3,1,1.044516434
9712,2568300045,3/19/2015,649950,6,2,1900,8240,1,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,8240,3,1,1.044516434
6244,8850000509,9/23/2014,525000,2,1.5,1620,1444,2,0,0,3,9,1080,540,2007,0,98144,47.5892,-122.309,1660,1642,1.333333333,1,1.04472713
17261,5259800440,9/26/2014,232000,3,1.75,1290,6604,1,0,0,3,7,1290,0,1984,0,98023,47.323,-122.349,1440,6682,1.714285714,0,1.044806698
1696,3581000340,2/27/2015,340000,4,1,1230,8316,1.5,0,0,3,7,1230,0,1963,0,98034,47.7269,-122.24,1490,8316,4,0,1.04497931
9719,3392100140,1/6/2015,215000,3,1,1280,9775,1,0,0,3,6,1280,0,1964,0,98003,47.3262,-122.334,1230,8750,3,0,1.045096167
16706,1338800425,3/4/2015,2140000,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,0,98112,47.6285,-122.304,4110,6480,1.5,0,1.045378517
20122,2916200091,3/3/2015,734000,4,2.5,2180,7204,2,0,0,3,8,2180,0,2014,0,98133,47.7221,-122.352,1500,7650,1.6,0,1.045461367
14523,3674400035,5/12/2014,156000,3,1,970,8580,1,0,0,3,7,970,0,1959,0,98003,47.3363,-122.311,1430,11907,3,0,1.045593452
6001,1088030010,10/5/2014,464625,4,2.75,2040,8996,1,0,0,4,8,1260,780,1974,0,98033,47.666,-122.185,2470,9180,1.454545455,1,1.045864988
19990,3277801417,5/16/2014,341000,3,2.5,1480,1663,2,0,0,3,9,1180,300,2012,0,98126,47.5443,-122.375,1380,1537,1.2,1,1.045886201
907,1596600024,10/16/2014,550000,5,2.75,2160,5720,1,0,0,5,7,1500,660,1950,0,98144,47.5728,-122.304,2160,4996,1.818181818,1,1.045929477
8200,3448001285,8/18/2014,442500,4,2,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216,2,0,1.045962229
19172,9382200121,7/18/2014,187300,2,1,1310,7697,1,0,0,3,6,850,460,1950,0,98146,47.4982,-122.348,1270,6410,2,1,1.04645794
8421,263000329,10/8/2014,349950,3,2.5,1420,1162,3,0,0,3,8,1420,0,2002,0,98103,47.6982,-122.349,1430,1560,1.2,0,1.046461691
19809,8562710550,5/21/2014,950000,5,3.75,5330,6000,2,0,2,3,10,3570,1760,2006,0,98027,47.5401,-122.073,4420,5797,1.333333333,1,1.046587407
4369,6123600100,12/15/2014,191000,3,1,990,8255,1,0,0,3,7,990,0,1953,0,98148,47.425,-122.331,1180,9750,3,0,1.046817761
20702,8850000517,7/31/2014,480000,3,2.5,1590,1431,2,0,0,3,8,1060,0,2010,0,98144,47.5893,-122.309,1620,1548,1.2,0,1.046953676
20549,3277801411,11/5/2014,350000,3,2.5,1380,1590,2,0,0,3,9,1160,220,2012,0,98126,47.5444,-122.375,1380,1590,1.2,1,1.047063133
20316,263000255,12/2/2014,375000,3,2.25,1540,1561,3,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547,1.333333333,0,1.047229331
20772,3277801580,11/10/2014,469950,3,2,1820,1357,3,0,0,3,9,1820,0,2014,0,98126,47.5432,-122.376,1710,1372,1.5,0,1.047468088
5205,3886901795,4/22/2015,655000,6,5,2850,6600,2,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900,1.2,0,1.047482145
6037,952001735,10/4/2014,750000,4,1.75,2100,6613,2,0,0,3,8,2100,0,1909,2004,98116,47.567,-122.385,1630,5750,2.285714286,0,1.047536468
5368,3148750050,3/25/2015,231000,3,2.5,1370,7247,2,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,1.2,0,1.047554462
7752,1862400353,3/26/2015,721000,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400,1.454545455,1,1.047727975
586,7942601895,8/19/2014,640000,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2013,98122,47.6045,-122.307,2160,5120,1.2,1,1.047874975
14112,8086000201,12/4/2014,875000,3,2.5,1820,6848,1,0,0,4,7,1820,0,1953,0,98004,47.6287,-122.207,2080,11700,1.2,0,1.047905469
8959,686400210,9/22/2014,525000,4,2.25,1890,8549,1,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,1940,7210,1.777777778,0,1.047947811
12168,6929604005,9/15/2014,240000,3,2,1300,5000,1,0,0,4,7,1300,0,1983,0,98198,47.3837,-122.304,1630,7500,1.5,0,1.04799106
17086,9297300500,10/23/2014,435000,2,1,870,4000,1,0,2,3,7,870,0,1950,0,98126,47.5682,-122.374,1690,4000,2,0,1.048230584
4931,3277801640,12/2/2014,440000,4,1.5,1690,3245,1.5,0,0,3,8,1690,0,1929,0,98126,47.5445,-122.375,1380,1590,2.666666667,0,1.048284273
7526,5101400934,4/24/2015,450000,2,1,810,4368,1,0,0,3,6,810,0,1958,0,98115,47.6915,-122.312,1890,5253,2,0,1.04872804
8804,9191201250,1/7/2015,580000,5,2,2600,3750,1.5,0,0,4,6,1400,1200,1914,0,98105,47.6691,-122.299,1700,3750,2.5,1,1.04877993
16397,5652600605,8/7/2014,630000,5,2,2330,6783,1,0,0,3,7,1310,1020,1956,0,98115,47.6955,-122.295,1930,6783,2.5,1,1.048906727
13801,9542850580,10/10/2014,760000,4,2.25,3040,9690,1,0,0,4,9,1940,1100,1978,0,98005,47.5923,-122.169,2430,9690,1.777777778,1,1.049082451
1324,9126100550,5/13/2014,625000,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600,0.857142857,1,1.049374607
7550,6021501780,8/18/2014,578000,3,1,1500,4500,1,0,0,3,7,1120,380,1938,0,98117,47.6873,-122.385,1440,4500,3,1,1.049781344
2228,6816300060,4/13/2015,426000,2,2.5,1550,2657,2,0,0,4,8,1550,0,1987,0,98033,47.7034,-122.188,1570,2442,0.8,0,1.0498731
6124,9126101511,4/28/2015,863500,4,3,3250,2760,2.5,0,0,3,8,2420,830,1905,2007,98122,47.6104,-122.303,1260,2780,1.333333333,1,1.049899182
20095,1220000367,7/16/2014,320000,3,2.5,1820,1855,2,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1470,6900,1.2,1,1.050063407
21533,1220000371,12/31/2014,327500,3,2.5,1820,1866,2,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1660,6900,1.2,1,1.050063407
6689,802000130,12/9/2014,490000,4,1.75,1870,9500,1,0,0,4,7,1090,780,1962,0,98033,47.7012,-122.187,2010,10000,2.285714286,1,1.050079336
15124,5589300715,8/29/2014,370000,3,2,1860,9100,1.5,0,0,3,8,1860,0,1939,2006,98155,47.7522,-122.304,1620,9519,1.5,0,1.050439241
17918,2887700970,2/9/2015,637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.308,1600,3800,1.454545455,1,1.050586306
12791,4363700304,8/4/2014,400000,2,1,1270,7440,1,0,0,4,7,910,360,1949,0,98126,47.5285,-122.372,1040,7500,2,1,1.050942582
12051,1139000135,10/9/2014,440000,4,1,1480,7560,1.5,0,0,3,7,1480,0,1940,0,98177,47.7079,-122.358,1480,7560,4,0,1.051007779
11049,6141100320,7/7/2014,245000,2,1,1500,6685,1,0,0,3,7,1190,310,1926,0,98133,47.7186,-122.354,1420,6561,2,1,1.051011678
11050,6141100320,2/13/2015,570000,2,1,1500,6685,1,0,0,3,7,1190,310,1926,0,98133,47.7186,-122.354,1420,6561,2,1,1.051011678
12402,3052700695,5/7/2014,575000,4,2,1650,5000,1,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276,2,0,1.051292531
20482,3052700472,8/13/2014,499000,3,2.5,1460,1614,2,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402,1.2,1,1.051292531
7247,5015001045,8/26/2014,1050000,4,3,3560,4000,3,0,2,3,9,2970,590,1996,0,98112,47.6265,-122.3,1190,4000,1.333333333,1,1.051375481
8868,9285800801,9/26/2014,364500,3,1,1600,4489,1,0,2,3,6,800,800,1944,0,98126,47.5686,-122.378,1640,6013,3,1,1.051456294
14701,9285800790,4/6/2015,590000,5,1,1840,6710,1.5,0,0,3,7,1840,0,1920,0,98126,47.5686,-122.378,1410,4880,5,0,1.051456294
10380,3102700160,9/25/2014,344900,4,1.75,1820,7700,1,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500,2.285714286,1,1.051492412
1534,5363200200,4/2/2015,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,0,1998,2007,98115,47.6919,-122.294,1670,7140,1.538461538,0,1.051708548
9409,259600620,2/6/2015,565000,4,2,1950,9940,1,0,0,4,7,1950,0,1963,0,98008,47.6332,-122.118,1920,9270,2,0,1.051899534
17901,8731950910,2/18/2015,227000,3,1.75,1680,7455,1,0,0,4,8,1680,0,1968,0,98023,47.3112,-122.378,2040,8214,1.714285714,0,1.052002051
8246,7452500770,9/8/2014,267500,2,1,960,5150,1,0,0,5,6,960,0,1951,0,98126,47.5201,-122.372,1010,5000,2,0,1.052025314
5994,8910500675,5/19/2014,461000,2,1,1060,7193,1,0,0,3,7,1060,0,1926,0,98133,47.7102,-122.356,1980,7560,2,0,1.052041774
1899,2126049032,9/5/2014,375000,3,1.75,1330,9417,1,0,0,5,6,710,620,1936,0,98125,47.7231,-122.301,1690,7937,1.714285714,1,1.052068833
13265,3277800845,7/11/2014,370000,3,1,1170,1105,1,0,0,3,7,1170,0,1965,0,98126,47.5448,-122.375,1380,1399,3,0,1.052211379
14328,6790200180,6/3/2014,600000,4,2.5,2620,9873,2,0,0,3,8,2620,0,1987,0,98075,47.5822,-122.051,2520,9935,1.6,0,1.052281309
12093,324000370,7/21/2014,502000,3,1,1710,5000,1,0,0,5,7,1140,570,1921,0,98116,47.5719,-122.385,1670,4000,3,1,1.052596508
3699,1314300018,3/24/2015,367500,3,3.25,1400,1343,2,0,0,3,7,1160,240,2005,0,98118,47.5483,-122.277,1400,1326,0.923076923,1,1.052710411
17226,1338800280,9/29/2014,1460000,4,1.5,2650,6900,2,0,0,4,9,2400,250,1909,0,98112,47.6275,-122.305,2420,6900,2.666666667,1,1.052726415
11521,4099100260,9/3/2014,589000,3,2.5,2940,4799,1,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616,1.2,1,1.052793097
4138,8731901810,3/9/2015,260000,4,1.75,1960,8400,1,0,0,4,8,1960,0,1967,0,98023,47.3111,-122.379,2080,8400,2.285714286,0,1.053583303
14464,3840700205,3/19/2015,414500,3,1,1350,9450,1,0,0,3,7,1350,0,1979,0,98034,47.7186,-122.236,1460,9461,3,0,1.053859454
12997,2922703150,3/4/2015,413252,3,0.75,1110,3960,1,0,0,3,7,1110,0,1951,0,98117,47.6834,-122.366,1610,5530,4,0,1.05393437
15664,3824100020,2/3/2015,335000,3,1.75,1510,9720,1,0,0,3,7,1510,0,1948,0,98028,47.7728,-122.258,1520,10037,1.714285714,0,1.053990396
19234,4337600205,11/12/2014,129888,2,1,710,9900,1,0,0,3,6,710,0,1943,0,98166,47.479,-122.339,1070,9900,2,0,1.054217523
11565,5056500260,5/2/2014,440000,4,2.25,2160,8119,1,0,0,3,8,1080,1080,1966,0,98006,47.5443,-122.177,1850,9000,1.777777778,1,1.054359745
13636,6141100330,6/12/2014,440000,3,1,1710,6556,1.5,0,0,4,7,1200,510,1926,0,98133,47.7185,-122.354,1410,6563,3,1,1.05452387
1777,8911000030,12/10/2014,355000,3,1,1240,5400,1,0,0,4,7,1060,180,1940,0,98133,47.7115,-122.355,1429,5400,3,1,1.054622477
12350,8862000075,2/20/2015,285000,2,1,790,6555,1,0,0,2,6,790,0,1956,0,98146,47.5015,-122.35,1440,7601,2,0,1.054634155
3616,225039175,5/13/2014,525000,5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500,1.666666667,0,1.05469176
20026,1926059039,10/6/2014,799950,4,2.5,3320,7429,2,0,0,3,9,3320,0,2014,0,98034,47.7189,-122.225,1840,7429,1.6,0,1.055016411
9942,2887700560,5/7/2015,616500,3,2,2080,4549,1,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549,1.5,1,1.055216789
4870,686200840,4/22/2015,593450,4,2.25,2130,7172,2,0,0,4,8,2130,0,1964,0,98008,47.6271,-122.112,1910,7653,1.777777778,0,1.055603948
11883,8113101000,7/22/2014,336000,4,1,1780,4310,1.5,0,0,5,6,1780,0,1919,0,98118,47.5486,-122.278,1460,4310,4,0,1.055663673
552,4025300135,5/8/2015,451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,0,98155,47.749,-122.305,1520,10125,1.714285714,0,1.055710734
15149,2848700095,4/2/2015,412000,4,1.5,1960,5000,1,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000,2.666666667,1,1.055881115
3815,2919702655,6/6/2014,475000,2,1,890,4590,1,0,0,3,7,890,0,1923,0,98117,47.6901,-122.362,1310,4590,2,0,1.05637307
6918,2919702705,7/31/2014,417500,2,1,1330,5510,1,0,0,3,6,850,480,1910,0,98117,47.6901,-122.362,1200,4150,2,1,1.05637307
14233,4099100210,8/13/2014,545000,3,2.5,1900,3366,2,0,0,3,9,1900,0,1996,0,98033,47.6679,-122.184,2500,3954,1.2,0,1.056515903
5652,2207200675,5/2/2014,419000,3,1.5,1570,6700,1,0,0,4,7,1570,0,1956,0,98007,47.6022,-122.134,1570,7300,2,0,1.056744812
11043,6392000570,11/12/2014,399000,2,1,790,4000,1,0,0,3,6,790,0,1948,0,98115,47.6844,-122.289,990,5000,2,0,1.056780264
14783,4226900211,10/23/2014,560000,4,1,1360,5814,1.5,0,0,2,6,1360,0,1900,0,98122,47.6038,-122.314,1010,5814,4,0,1.057004527
2329,7454001090,3/9/2015,307000,3,1,770,6552,1,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,3,1,1.057578264
4115,3824100051,4/7/2015,405000,4,1.75,1690,8392,1,0,0,3,7,1190,500,1979,0,98028,47.773,-122.256,1880,9861,2.285714286,1,1.057673025
7593,1207000025,8/1/2014,245000,3,1,1370,6000,1,0,0,3,7,1370,0,1955,0,98146,47.4879,-122.339,1370,9520,3,0,1.057841926
8999,259601010,4/14/2015,485000,3,1,1250,7200,1,0,0,3,7,1250,0,1964,0,98008,47.6342,-122.12,1430,7400,3,0,1.057841932
10090,2126049083,5/8/2015,324500,2,1,1300,6617,1,0,0,3,7,1300,0,1986,0,98125,47.7238,-122.302,1820,7800,2,0,1.057847355
93,6021501535,7/25/2014,430000,3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,2,1,1.058071155
94,6021501535,12/23/2014,700000,3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,2,1,1.058071155
12774,5347200220,9/11/2014,225000,2,1,720,4758,1,0,0,3,6,720,0,1947,0,98126,47.5176,-122.376,990,4920,2,0,1.058149058
9392,452001280,7/3/2014,529950,3,1,1240,5000,1.5,0,0,5,7,1240,0,1909,0,98107,47.6755,-122.367,1240,4900,3,0,1.058209091
15748,452001310,8/25/2014,500000,2,1,960,5000,1,0,0,4,7,960,0,1900,0,98107,47.6755,-122.367,1330,5000,2,0,1.058209091
11920,723049326,12/8/2014,104950,2,1,1170,8254,1,0,0,2,6,1170,0,1949,0,98146,47.497,-122.346,1820,8922,2,0,1.05838223
6722,6929603769,7/21/2014,253000,3,1,1400,9750,1,0,0,3,7,1400,0,1968,1998,98198,47.3862,-122.304,1640,8050,3,0,1.058464165
10911,9554200200,12/18/2014,582500,2,1.75,1990,6549,1,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202,1.142857143,1,1.058530727
1608,324000350,4/15/2015,667500,4,3,1920,4000,1.5,0,0,4,8,1540,380,1931,0,98116,47.5718,-122.385,1660,4000,1.333333333,1,1.058834986
7821,6021502250,8/25/2014,597000,4,2,2120,4000,1.5,0,0,4,7,1720,400,1927,0,98117,47.688,-122.383,1760,4000,2,1,1.058837612
8793,2064800600,1/9/2015,367500,3,1,1270,8792,1,0,0,5,7,1270,0,1969,0,98056,47.5351,-122.174,1780,8792,3,0,1.059036153
19658,1934800162,5/11/2015,386180,2,1.5,960,1829,2,0,0,3,7,960,0,2005,0,98122,47.6032,-122.308,1470,1829,1.333333333,0,1.059774927
16691,546001060,4/27/2015,763000,4,1.75,1850,4388,2,0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107,2.285714286,0,1.059806357
20515,6821102367,4/29/2015,547000,3,2.5,1570,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,1596,1.2,1,1.059850085
20015,1294300038,7/11/2014,450000,3,2.5,1810,914,3,0,0,3,8,1380,430,2008,0,98116,47.5732,-122.387,1810,914,1.2,1,1.060121838
21058,263000006,12/16/2014,375000,3,2.5,1530,1131,3,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1445,1.2,0,1.060265894
21592,263000018,5/21/2014,360000,3,2.5,1530,1131,3,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1509,1.2,0,1.060265894
17894,5100403636,2/23/2015,400000,2,1,700,8120,1,0,0,3,7,700,0,1927,0,98115,47.6962,-122.321,1130,5599,2,0,1.060573909
3784,8562400025,9/16/2014,816000,3,1.5,1180,8545,1,0,0,3,8,1180,0,1952,0,98004,47.624,-122.2,1660,9000,2,0,1.060831706
21566,3052700432,11/12/2014,490000,3,2.25,1500,1290,2,0,0,3,8,1220,280,2006,0,98117,47.6785,-122.375,1460,1375,1.333333333,1,1.060924427
13980,9541600355,8/13/2014,880000,4,2.5,3070,8250,1,0,0,5,8,2100,970,1958,0,98005,47.5935,-122.172,2270,8800,1.6,1,1.061170752
13510,452001475,9/2/2014,477000,3,1,960,3600,1,0,0,4,7,960,0,1906,0,98117,47.6758,-122.369,1580,5000,3,0,1.061213172
1525,7923500060,9/22/2014,713000,5,2.75,2580,9242,2,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,9316,1.818181818,1,1.06154626
11867,9320990140,4/22/2015,339950,3,2.5,1730,4286,2,0,0,3,7,1730,0,1999,0,98148,47.432,-122.329,1780,4343,1.2,0,1.061720031
8546,7981900110,10/3/2014,350000,4,2.75,2300,3175,1.5,0,0,3,6,1340,960,1966,0,98144,47.5732,-122.305,1260,3175,1.454545455,1,1.061935815
18283,546000245,7/16/2014,549900,3,1.5,1380,3031,1.5,0,0,4,7,1380,0,1929,0,98117,47.6889,-122.38,1440,4005,2,0,1.062063413
11789,4365200445,8/22/2014,400000,2,1.75,1250,7680,1,0,0,3,7,1250,0,1922,1968,98126,47.5242,-122.371,1250,7680,1.142857143,0,1.062164108
12416,3624039074,5/4/2015,430000,3,1,1210,5200,1,0,0,3,6,1210,0,1941,0,98126,47.531,-122.373,890,5200,3,0,1.062196611
11308,4040400340,9/5/2014,460000,3,1.75,1420,8250,1,0,0,4,7,1420,0,1960,0,98007,47.6112,-122.133,2020,8250,1.714285714,0,1.062272943
11464,6303400520,1/27/2015,265000,2,2,1650,8975,1,0,0,5,6,1650,0,1942,0,98146,47.5073,-122.36,1260,8668,1,0,1.062314699
17265,4365200425,6/24/2014,350000,2,1,740,7680,1,0,0,4,6,740,0,1922,0,98126,47.5245,-122.371,1080,7680,2,0,1.062337395
10900,5430300106,3/11/2015,460000,2,1,1030,5934,1,0,0,4,7,1030,0,1928,0,98115,47.6828,-122.287,1420,5588,2,0,1.062717044
2017,1823049171,12/18/2014,275000,5,1.5,1950,9000,1,0,0,3,7,1130,820,1964,0,98146,47.4882,-122.339,1680,9526,3.333333333,1,1.062772652
21531,3277800823,8/20/2014,327000,2,2,1490,1627,2,0,0,3,8,1190,300,2009,0,98126,47.5455,-122.375,1400,1498,1,1,1.062890896
18607,2296700330,10/14/2014,515000,4,3,1820,8261,1,0,0,3,7,1420,400,1969,0,98034,47.7197,-122.219,1920,7961,1.333333333,1,1.062894043
18168,3052700921,2/11/2015,900000,6,3,2620,4350,1,0,0,3,7,1760,860,1957,0,98117,47.678,-122.373,1760,4300,2,1,1.063241947
16394,8562750660,8/7/2014,598500,4,2.5,2520,3980,2,0,0,3,8,2520,0,2005,0,98027,47.5401,-122.07,2610,3980,1.6,0,1.063330156
16393,4364700595,8/18/2014,333000,3,1,1050,7560,1,0,0,3,7,1050,0,1951,0,98126,47.525,-122.371,1490,7560,3,0,1.063524049
10441,8827900560,10/31/2014,655000,3,2,1820,4480,1,0,0,5,7,1120,700,1923,0,98105,47.6717,-122.295,1920,4480,1.5,1,1.063800122
10292,4365200505,10/3/2014,354000,2,1,1390,7740,1,0,0,4,6,1390,0,1925,0,98126,47.5232,-122.371,1290,7740,2,0,1.064504548
18560,8935100100,7/1/2014,476000,4,3,2890,6885,1,0,0,3,7,1590,1300,1945,2015,98115,47.6763,-122.282,2180,6885,1.333333333,1,1.064752122
2077,1336800160,6/5/2014,875000,5,2.5,2920,5568,2,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.312,2970,5568,2,1,1.064779454
1456,6021501920,6/27/2014,672500,3,2.25,2400,5300,1.5,0,0,4,7,1250,1150,1939,0,98117,47.6876,-122.384,1540,4800,1.333333333,1,1.06482372
8465,263000040,10/1/2014,452000,3,2.5,1530,5032,2,0,0,3,7,1530,0,1998,0,98103,47.6985,-122.349,1450,2136,1.2,0,1.064828114
17116,6170900190,8/19/2014,325000,2,1,750,5534,1,0,0,3,7,750,0,1947,0,98177,47.7017,-122.36,1050,5534,2,0,1.06490819
6207,3624039073,3/19/2015,299950,2,1,890,5200,1,0,0,4,6,890,0,1941,0,98126,47.5311,-122.373,950,5200,2,0,1.064981191
16052,2508000020,8/19/2014,250000,2,1,750,6350,1,0,0,3,5,750,0,1920,0,98103,47.6938,-122.356,920,6350,2,0,1.06507187
17084,9126100346,6/17/2014,350000,3,2,1380,3600,3,0,0,3,8,1380,0,2015,0,98122,47.6074,-122.305,1480,3600,1.5,0,1.065161984
897,3275780030,3/11/2015,730000,4,2.25,2190,9009,2,0,0,4,8,1840,350,1977,0,98033,47.6916,-122.188,2190,10251,1.777777778,1,1.065278824
2449,7896300070,5/1/2015,265000,4,1,1290,6034,1,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,4,1,1.065340828
3000,546000930,6/30/2014,669500,4,2.25,2500,4046,1.5,0,0,4,7,1520,980,1940,0,98117,47.6882,-122.382,1410,4046,1.777777778,1,1.065356868
16613,1338800491,10/21/2014,799500,4,2.5,2760,5750,2,0,0,3,8,2760,0,1993,0,98112,47.627,-122.303,2760,5390,1.6,0,1.065490238
9807,4365200520,3/12/2015,490000,3,2.25,1410,7740,1,0,0,5,6,1410,0,1923,0,98126,47.523,-122.371,1220,7740,1.333333333,0,1.065509666
2995,8825900855,10/14/2014,896000,4,1.75,2660,3520,2,0,0,4,8,2080,580,1917,0,98115,47.6743,-122.308,2100,4080,2.285714286,1,1.066047161
18794,603000150,6/16/2014,335000,3,1.5,2040,6000,1,0,0,3,7,1340,700,1957,0,98118,47.5218,-122.286,1190,6000,2,1,1.066143901
9247,8562750220,11/20/2014,811500,5,4.25,3970,4500,2,0,0,3,9,2860,1110,2004,0,98027,47.5402,-122.069,3480,4500,1.176470588,1,1.066210551
7714,3333000775,9/3/2014,249900,3,1,1100,5000,1,0,0,3,7,1100,0,1960,0,98118,47.5433,-122.283,1020,5000,3,0,1.066703586
15939,7575600430,11/10/2014,240000,3,2.5,1620,5250,2,0,0,3,8,1620,0,1987,0,98003,47.3538,-122.301,1650,5250,1.2,0,1.066855015
2698,2218000390,6/12/2014,580000,5,2,2060,6000,2,0,0,3,7,2060,0,1903,0,98105,47.6685,-122.305,1770,5000,2.5,0,1.066969506
8440,7227800025,11/18/2014,250000,3,3,2300,7701,1,0,0,3,7,2300,0,1960,0,98056,47.5102,-122.18,1570,8116,1,0,1.067130863
1603,925049360,4/28/2015,512000,2,2,1270,3881,1,0,0,4,6,610,660,1926,0,98105,47.6694,-122.298,1370,5000,1,1,1.067358518
21168,3052700419,6/16/2014,468500,3,2.5,1350,1186,2,0,0,3,8,1120,230,2007,0,98117,47.6786,-122.375,1500,1605,1.2,1,1.067460556
8432,6632300230,10/6/2014,377500,3,2,1370,7200,1,0,0,3,7,1130,240,1926,1955,98125,47.7329,-122.308,1300,7208,1.5,1,1.067628446
14711,1727500230,11/19/2014,415000,3,1.75,1640,6435,1,0,0,3,7,1190,450,1972,0,98034,47.7197,-122.217,1770,6930,1.714285714,1,1.067764342
12502,3332500636,6/5/2014,356000,2,1,920,4095,1,0,0,4,6,920,0,1914,0,98118,47.5484,-122.278,1460,4945,2,0,1.067815875
8455,1218000025,10/13/2014,246000,4,2,1400,7632,1.5,0,0,5,6,1400,0,1930,0,98166,47.4625,-122.345,1400,7632,2,0,1.068121967
21256,982850080,6/13/2014,415500,4,2.5,1750,4779,2,0,0,3,7,1750,0,2009,0,98028,47.7608,-122.232,1580,4687,1.6,0,1.068168369
9358,1352300315,8/8/2014,219950,2,1,1010,4120,2,0,0,3,6,1010,0,1907,0,98055,47.488,-122.2,1200,4120,2,0,1.068336439
11466,3824100041,4/12/2015,419000,4,2.25,1880,9727,1,0,0,3,7,1100,780,1979,0,98028,47.7731,-122.257,1790,10274,1.777777778,1,1.068520613
9795,1123049129,2/24/2015,284200,3,1.75,1540,6632,1,0,0,3,7,1070,470,1959,0,98178,47.4973,-122.252,2510,6618,1.714285714,1,1.068694772
11126,3897100640,11/3/2014,825000,3,2.25,2520,7975,2,0,0,4,9,1550,970,1990,0,98033,47.6704,-122.183,2520,9900,1.333333333,1,1.068868103
